2016-11-19 22:34:44,745 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.xu:entertainment:0.0.1-SNAPSHOT @ D:\workspace\entertainment\pom.xml.
2016-11-21 22:51:08,552 [Worker-2] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-incremental/1.1/maven-shared-incremental-1.1.jar
2016-11-21 22:51:09,512 [Worker-2] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-incremental/1.1/maven-shared-incremental-1.1.jar
2016-11-21 22:51:09,902 [Worker-2] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-api/2.7/plexus-compiler-api-2.7.jar
2016-11-21 22:51:11,112 [Worker-2] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-api/2.7/plexus-compiler-api-2.7.jar
2016-11-21 22:51:11,512 [Worker-2] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-manager/2.7/plexus-compiler-manager-2.7.jar
2016-11-21 22:51:12,312 [Worker-2] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-manager/2.7/plexus-compiler-manager-2.7.jar
2016-11-21 22:51:12,712 [Worker-2] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-javac/2.7/plexus-compiler-javac-2.7.jar
2016-11-21 22:51:13,782 [Worker-2] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-javac/2.7/plexus-compiler-javac-2.7.jar
2016-11-21 22:51:14,242 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.xu:entertainment:0.0.1-SNAPSHOT @ D:\workspace\entertainment\pom.xml.
2016-11-21 22:51:14,564 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 22:51:14,564 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-21 22:51:14,574 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 22:51:14,574 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-21 22:51:14,574 [Worker-2] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of entertainment
2016-11-21 22:51:14,574 [Worker-2] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for entertainment
2016-11-21 22:51:14,574 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 22:51:15,756 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.xu:entertainment:0.0.1-SNAPSHOT @ D:\workspace\entertainment\pom.xml.
2016-11-21 22:51:16,118 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 22:51:16,118 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-21 22:51:16,118 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 22:51:16,118 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-21 22:51:16,118 [Worker-3] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of entertainment
2016-11-21 22:51:16,118 [Worker-3] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for entertainment
2016-11-21 22:51:16,118 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:11:21,167 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:11:21,167 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 5 resources
2016-11-21 23:11:21,197 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:11:21,197 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-21 23:11:35,767 [Worker-12] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2016-11-21 23:11:35,817 [Worker-12] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.xu:entertainment:0.0.1-SNAPSHOT @ D:\workspace\entertainment\pom.xml.
2016-11-21 23:11:36,147 [Worker-12] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /entertainment/src/main/java
2016-11-21 23:11:36,147 [Worker-12] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /entertainment/src/main/resources
2016-11-21 23:11:36,147 [Worker-12] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /entertainment/src/test/java
2016-11-21 23:11:36,147 [Worker-12] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /entertainment/src/test/resources
2016-11-21 23:11:36,503 [Worker-12] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.xu:entertainment:0.0.1-SNAPSHOT @ D:\workspace\entertainment\pom.xml.
2016-11-21 23:11:36,759 [Worker-12] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for entertainment
2016-11-21 23:11:36,789 [Worker-12] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 1 sec
2016-11-21 23:11:37,130 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:11:37,132 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 5 resources
2016-11-21 23:11:37,163 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:11:37,163 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-21 23:20:50,794 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2016-11-21 23:24:59,316 [Worker-0] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.xu:entertainment:0.0.1-SNAPSHOT @ D:\workspace\entertainment\pom.xml.
2016-11-21 23:25:00,285 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/mybatis/generator/mybatis-generator-maven-plugin/1.3.2/mybatis-generator-maven-plugin-1.3.2.pom
2016-11-21 23:25:01,106 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/mybatis/generator/mybatis-generator-maven-plugin/1.3.2/mybatis-generator-maven-plugin-1.3.2.pom
2016-11-21 23:25:01,520 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/mybatis/generator/mybatis-generator/1.3.2/mybatis-generator-1.3.2.pom
2016-11-21 23:25:02,735 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/mybatis/generator/mybatis-generator/1.3.2/mybatis-generator-1.3.2.pom
2016-11-21 23:25:03,143 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/mybatis/mybatis-parent/15/mybatis-parent-15.pom
2016-11-21 23:25:04,824 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/mybatis/mybatis-parent/15/mybatis-parent-15.pom
2016-11-21 23:25:05,245 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/mybatis/generator/mybatis-generator-maven-plugin/1.3.2/mybatis-generator-maven-plugin-1.3.2.jar
2016-11-21 23:25:06,589 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/mybatis/generator/mybatis-generator-maven-plugin/1.3.2/mybatis-generator-maven-plugin-1.3.2.jar
2016-11-21 23:25:06,932 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:25:06,934 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-21 23:25:06,935 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:25:06,936 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-21 23:25:06,936 [Worker-0] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of entertainment
2016-11-21 23:25:06,936 [Worker-0] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for entertainment
2016-11-21 23:25:06,941 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:25:44,172 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2016-11-21 23:26:11,788 [Worker-19] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\workspace\entertainment
2016-11-21 23:26:11,788 [Worker-19] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B mybatis-generator:generate
2016-11-21 23:27:17,647 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:27:17,647 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 5 resources
2016-11-21 23:27:17,647 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:27:17,647 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-21 23:27:58,316 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:27:58,326 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 5 resources
2016-11-21 23:27:58,326 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:27:58,326 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-21 23:29:22,488 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:29:22,488 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 5 resources
2016-11-21 23:29:22,488 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:29:22,488 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-21 23:31:17,033 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:31:17,053 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-11-21 23:31:17,053 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:31:17,053 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-21 23:31:28,705 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:31:28,715 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 5 resources
2016-11-21 23:31:28,715 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:31:28,715 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-21 23:32:05,449 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2016-11-21 23:32:05,469 [Worker-18] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\workspace\entertainment
2016-11-21 23:32:05,469 [Worker-18] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B mybatis-generator:generate
2016-11-21 23:32:38,502 [Worker-8] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2016-11-21 23:32:38,552 [Worker-8] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.xu:entertainment:0.0.1-SNAPSHOT @ D:\workspace\entertainment\pom.xml.
2016-11-21 23:32:38,882 [Worker-8] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /entertainment/src/main/java
2016-11-21 23:32:38,882 [Worker-8] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /entertainment/src/main/resources
2016-11-21 23:32:38,882 [Worker-8] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /entertainment/src/test/java
2016-11-21 23:32:38,882 [Worker-8] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /entertainment/src/test/resources
2016-11-21 23:32:39,032 [Worker-8] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.xu:entertainment:0.0.1-SNAPSHOT @ D:\workspace\entertainment\pom.xml.
2016-11-21 23:32:39,276 [Worker-8] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for entertainment
2016-11-21 23:32:39,306 [Worker-8] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 0 sec
2016-11-21 23:32:39,646 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:32:39,646 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 5 resources
2016-11-21 23:32:39,666 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:32:39,666 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-21 23:32:46,746 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2016-11-21 23:32:46,766 [Worker-18] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\workspace\entertainment
2016-11-21 23:32:46,766 [Worker-18] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B mybatis-generator:generate
2016-11-21 23:45:33,700 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:45:33,700 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-11-21 23:45:33,710 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:45:33,710 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-21 23:45:49,480 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2016-11-21 23:45:49,570 [Worker-18] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\workspace\entertainment
2016-11-21 23:45:49,570 [Worker-18] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B mybatis-generator:generate
2016-11-21 23:54:12,559 [Worker-25] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:54:12,569 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-11-21 23:54:12,569 [Worker-25] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:54:12,569 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-21 23:54:25,511 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2016-11-21 23:54:25,551 [Worker-27] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\workspace\entertainment
2016-11-21 23:54:25,551 [Worker-27] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B mybatis-generator:generate
2016-11-21 23:54:50,295 [Worker-26] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2016-11-21 23:54:50,345 [Worker-26] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.xu:entertainment:0.0.1-SNAPSHOT @ D:\workspace\entertainment\pom.xml.
2016-11-21 23:54:50,675 [Worker-26] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /entertainment/src/main/java
2016-11-21 23:54:50,675 [Worker-26] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /entertainment/src/main/resources
2016-11-21 23:54:50,675 [Worker-26] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /entertainment/src/test/java
2016-11-21 23:54:50,675 [Worker-26] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /entertainment/src/test/resources
2016-11-21 23:54:50,905 [Worker-26] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.xu:entertainment:0.0.1-SNAPSHOT @ D:\workspace\entertainment\pom.xml.
2016-11-21 23:54:51,137 [Worker-26] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for entertainment
2016-11-21 23:54:51,157 [Worker-26] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 0 sec
2016-11-21 23:54:51,507 [Worker-25] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:54:51,507 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 5 resources
2016-11-21 23:54:51,537 [Worker-25] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 23:54:51,537 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-21 23:54:56,677 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2016-11-21 23:54:56,737 [Worker-32] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\workspace\entertainment
2016-11-21 23:54:56,737 [Worker-32] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B mybatis-generator:generate
2016-11-22 00:02:52,340 [Worker-36] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-22 00:02:52,340 [Worker-36] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-11-22 00:02:52,350 [Worker-36] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-22 00:02:52,350 [Worker-36] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-22 00:03:10,880 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2016-11-22 00:03:10,900 [Worker-31] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\workspace\entertainment
2016-11-22 00:03:10,900 [Worker-31] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B mybatis-generator:generate
2016-11-22 00:13:41,953 [Worker-31] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
